"id_emprestimo";"codigo_barras";"data_renovacao";"data_emprestimo";"data_devolucao";"nome_usuario";"id_vinculo_usuario";"tipo_vinculo_usuario"
"19946";"L176226_17/10/2014 13:13:14";"";"2002-11-28 18:58:00";"2002-11-28 18:59:00";"Usuário de Migração";"0";"OUTROS"
"19947";"L176226_17/10/2014 13:13:14";"";"2002-11-28 19:01:00";"2002-11-28 19:02:00";"Usuário de Migração";"0";"OUTROS"
"19948";"L176226_17/10/2014 13:13:14";"";"2002-11-28 19:04:00";"2002-11-28 19:06:00";"Usuário de Migração";"0";"OUTROS"
"19949";"L176226_17/10/2014 13:13:14";"";"2002-11-28 19:07:00";"2002-11-28 19:07:00";"Usuário de Migração";"0";"OUTROS"
"19950";"L112796";"";"2002-11-28 22:30:00";"2002-11-28 22:31:00";"Usuário de Migração";"0";"OUTROS"
"19951";"L112796";"";"2002-11-28 22:31:00";"2002-11-29 18:20:00";"Usuário de Migração";"0";"OUTROS"
"19952";"L112796";"";"2002-11-29 18:20:00";"2002-11-29 18:20:00";"Usuário de Migração";"0";"OUTROS"
"19953";"L112796";"";"2002-11-29 18:22:00";"2002-11-29 18:22:00";"Usuário de Migração";"0";"OUTROS"
"19954";"L112796";"";"2002-11-29 18:25:00";"2002-11-29 18:25:00";"Usuário de Migração";"0";"OUTROS"
"19955";"L112796";"";"2002-11-29 18:27:00";"2002-11-29 18:27:00";"Usuário de Migração";"0";"OUTROS"
"19956";"L112796";"";"2002-11-29 18:30:00";"2002-11-29 18:30:00";"Usuário de Migração";"0";"OUTROS"
"19957";"L112796";"";"2002-11-29 18:32:00";"2002-11-29 18:32:00";"Usuário de Migração";"0";"OUTROS"
"19958";"L112796";"";"2002-11-29 18:33:00";"2002-11-29 18:33:00";"Usuário de Migração";"0";"OUTROS"
"19959";"L112796";"";"2002-11-29 18:34:00";"2002-11-29 18:34:00";"Usuário de Migração";"0";"OUTROS"
"19960";"L112796";"";"2002-11-29 18:42:00";"2002-11-29 18:43:00";"Usuário de Migração";"0";"OUTROS"
"19961";"L112796";"";"2002-11-29 18:45:00";"2002-11-29 18:45:00";"Usuário de Migração";"0";"OUTROS"
"19962";"L112796";"";"2002-11-29 18:47:00";"2002-11-29 18:47:00";"Usuário de Migração";"0";"OUTROS"
"19963";"L112796";"";"2002-11-29 20:12:00";"2002-11-29 20:12:00";"Usuário de Migração";"0";"OUTROS"
"19964";"L112796";"";"2002-11-29 20:13:00";"2002-11-29 20:13:00";"Usuário de Migração";"0";"OUTROS"
"19965";"L112796";"";"2002-11-29 20:14:00";"2002-11-29 20:15:00";"Usuário de Migração";"0";"OUTROS"
"19966";"L112796";"";"2002-11-29 20:15:00";"2002-11-29 20:15:00";"Usuário de Migração";"0";"OUTROS"
"19967";"L112796";"";"2002-11-29 20:20:00";"2002-11-29 20:20:00";"Usuário de Migração";"0";"OUTROS"
"19968";"L112797";"";"2002-11-29 20:20:00";"2002-11-29 20:29:00";"Usuário de Migração";"0";"OUTROS"
"19969";"L112796";"";"2002-11-29 20:20:00";"2002-11-29 20:23:00";"Usuário de Migração";"0";"OUTROS"
"19970";"L112798";"";"2002-11-29 20:21:00";"2002-11-29 20:21:00";"Usuário de Migração";"0";"OUTROS"
"19971";"L112798";"";"2002-11-29 20:21:00";"2002-11-29 20:21:00";"Usuário de Migração";"0";"OUTROS"
"19972";"L112798";"";"2002-11-29 20:21:00";"2002-11-29 20:30:00";"Usuário de Migração";"0";"OUTROS"
"19973";"L112795";"";"2002-11-29 20:22:00";"2002-11-29 20:32:00";"Usuário de Migração";"0";"OUTROS"
"19974";"L112792";"";"2002-11-29 20:22:00";"2002-11-29 20:31:00";"Usuário de Migração";"0";"OUTROS"
"19975";"L112791";"";"2002-11-29 20:22:00";"2002-11-29 20:30:00";"Usuário de Migração";"0";"OUTROS"
"19976";"L112796";"";"2002-11-29 20:23:00";"2002-11-29 20:28:00";"Usuário de Migração";"0";"OUTROS"
"19977";"L112796";"";"2002-11-29 20:28:00";"2002-11-29 21:45:00";"Usuário de Migração";"0";"OUTROS"
"19978";"L112797";"";"2002-11-29 20:29:00";"2002-12-02 17:24:00";"Usuário de Migração";"0";"OUTROS"
"19979";"L112791";"";"2002-11-29 20:30:00";"2002-11-29 20:35:00";"Usuário de Migração";"0";"OUTROS"
"19980";"L112798";"";"2002-11-29 20:30:00";"2002-12-02 18:36:00";"Usuário de Migração";"0";"OUTROS"
"19981";"L112792";"";"2002-11-29 20:31:00";"2002-11-29 20:35:00";"Usuário de Migração";"0";"OUTROS"
"19982";"L112795";"";"2002-11-29 20:32:00";"2002-11-29 20:35:00";"Usuário de Migração";"0";"OUTROS"
"19983";"L112792";"";"2002-11-29 20:35:00";"2006-09-01 17:14:00";"Usuário de Migração";"0";"OUTROS"
"19984";"L112791";"";"2002-11-29 20:35:00";"2006-09-01 17:14:00";"Usuário de Migração";"0";"OUTROS"
"19985";"L112795";"";"2002-11-29 20:35:00";"2002-12-02 18:37:00";"Usuário de Migração";"0";"OUTROS"
"19986";"L112796";"";"2002-11-29 21:46:00";"2002-12-02 17:23:00";"Usuário de Migração";"0";"OUTROS"
"19987";"L112796";"";"2002-12-02 17:23:00";"2002-12-02 17:23:00";"Usuário de Migração";"0";"OUTROS"
"19988";"L112796";"";"2002-12-02 17:25:00";"2002-12-02 17:25:00";"Usuário de Migração";"0";"OUTROS"
"19989";"L112796";"";"2002-12-02 17:25:00";"2002-12-02 17:25:00";"Usuário de Migração";"0";"OUTROS"
"19990";"L112796";"";"2002-12-02 17:25:00";"2002-12-02 18:34:00";"Usuário de Migração";"0";"OUTROS"
"19991";"L112796";"";"2002-12-02 18:34:00";"2002-12-02 18:38:00";"Usuário de Migração";"0";"OUTROS"
"19992";"L112798";"";"2002-12-02 18:37:00";"2006-09-01 17:14:00";"Usuário de Migração";"0";"OUTROS"
"19993";"L112795";"";"2002-12-02 18:37:00";"2006-01-11 11:48:00";"Usuário de Migração";"0";"OUTROS"
"19994";"L112796";"";"2002-12-02 22:15:00";"2002-12-02 22:57:00";"Usuário de Migração";"0";"OUTROS"
"19995";"L112796";"";"2002-12-02 22:57:00";"2002-12-13 19:00:00";"Usuário de Migração";"0";"OUTROS"
"19996";"L112976";"";"2002-12-03 18:11:00";"2002-12-03 18:11:00";"Usuário de Migração";"0";"OUTROS"
"19997";"L176226_17/10/2014 13:13:14";"";"2002-12-04 19:41:00";"2002-12-04 19:49:00";"Usuário de Migração";"0";"OUTROS"
"19998";"L176226_17/10/2014 13:13:14";"";"2002-12-04 19:50:00";"2002-12-05 13:13:00";"Usuário de Migração";"0";"OUTROS"
"19999";"L176226_17/10/2014 13:13:14";"";"2002-12-05 13:13:00";"2006-09-01 17:14:00";"Usuário de Migração";"0";"OUTROS"
"20000";"L112796";"";"2002-12-13 19:00:00";"2002-12-13 19:05:00";"Usuário de Migração";"0";"OUTROS"
"20001";"L112797";"";"2002-12-13 19:00:00";"2002-12-13 19:00:00";"Usuário de Migração";"0";"OUTROS"
"653404";"L106353";"";"2002-10-18 12:01:00";"2015-10-27 17:41:30";"SIMONE SUELI NOBRE DA SILVA";"61955";"ALUNO DE GRADUAÇÃO"
